Time ,Date,RAName,Participant#,Experiment#,Age,Height,Gender,Hand,Order,Condition,Other,TimeOfClick,Correct/Incorrect,ObjectSelected
"3:54:41	10/24/2018	Jordi	4	1	19	61	Female	R	6	Click	No experience	892.2125	Incorrect	Yellow_Flowers",,,,,,,,,,,,,,
"3:55:43	10/24/2018	Jordi	4	1	19	61	Female	R	6	Click	No experience	953.3215	Correct	Table_Clock",,,,,,,,,,,,,,
"3:55:43	10/24/2018	Jordi	4	1	19	61	Female	R	6	Click	No experience	953.3215	Incorrect	Table_Clock",,,,,,,,,,,,,,
"3:57:15	10/24/2018	Jordi	4	1	19	61	Female	R	6	Click	No experience	1045.919	Correct	Plates_bowls",,,,,,,,,,,,,,
"3:57:15	10/24/2018	Jordi	4	1	19	61	Female	R	6	Click	No experience	1045.919	Incorrect	Plates_bowls",,,,,,,,,,,,,,
"3:57:34	10/24/2018	Jordi	4	1	19	61	Female	R	6	Click	No experience	1065.255	Correct	Fruit_Bowl",,,,,,,,,,,,,,
"3:57:34	10/24/2018	Jordi	4	1	19	61	Female	R	6	Click	No experience	1065.255	Incorrect	Fruit_Bowl",,,,,,,,,,,,,,
"4:02:24	10/24/2018	Jordi	4	1	19	61	Female	R	6	Click	No experience	1354.338	Correct	Book_Stack",,,,,,,,,,,,,,
"4:02:24	10/24/2018	Jordi	4	1	19	61	Female	R	6	Click	No experience	1354.338	Incorrect	Book_Stack",,,,,,,,,,,,,,
"4:02:56	10/24/2018	Jordi	4	1	19	61	Female	R	6	Click	No experience	1386.373	Incorrect	Toy_Blocks",,,,,,,,,,,,,,
"4:02:56	10/24/2018	Jordi	4	1	19	61	Female	R	6	Click	No experience	1386.373	Incorrect	Toy_Blocks",,,,,,,,,,,,,,
"4:03:06	10/24/2018	Jordi	4	1	19	61	Female	R	6	Click	No experience	1396.771	Incorrect	Fireplace",,,,,,,,,,,,,,
"4:03:06	10/24/2018	Jordi	4	1	19	61	Female	R	6	Click	No experience	1396.771	Incorrect	Fireplace",,,,,,,,,,,,,,
"4:06:57	10/24/2018	Jordi	4	1	19	61	Female	R	6	Click	No experience	1628.112	Correct	Mantle_Clock",,,,,,,,,,,,,,
"4:06:57	10/24/2018	Jordi	4	1	19	61	Female	R	6	Click	No experience	1628.112	Incorrect	Mantle_Clock",,,,,,,,,,,,,,
"4:08:02	10/24/2018	Jordi	4	1	19	61	Female	R	6	Click	No experience	1693.076	Correct	Mug",,,,,,,,,,,,,,
"4:08:02	10/24/2018	Jordi	4	1	19	61	Female	R	6	Click	No experience	1693.076	Incorrect	Mug",,,,,,,,,,,,,,
"4:08:10	10/24/2018	Jordi	4	1	19	61	Female	R	6	Click	No experience	1701.108	Correct	Toy_Blocks",,,,,,,,,,,,,,
"4:08:10	10/24/2018	Jordi	4	1	19	61	Female	R	6	Click	No experience	1701.108	Incorrect	Toy_Blocks",,,,,,,,,,,,,,
"3:33:26	10/25/2018	Kathryn	5	1	20	59	Male	R	1	Turn	No	51.44631	Incorrect	Wall_new (1)",,,,,,,,,,,,,,
"3:33:26	10/25/2018	Kathryn	5	1	20	59	Male	R	1	Turn	No	51.44631	Incorrect	Wall_new (1)",,,,,,,,,,,,,,
"3:34:25	10/25/2018	Kathryn	5	1	20	59	Male	R	1	Turn	No	109.8094	Incorrect	Teleport_Button",,,,,,,,,,,,,,
"3:38:59	10/25/2018	Kathryn	5	1	20	59	Male	R	1	Turn	No	273.6987	Correct	Oval_Rug",,,,,,,,,,,,,,
"3:38:59	10/25/2018	Kathryn	5	1	20	59	Male	R	1	Turn	No	273.6987	Incorrect	Oval_Rug",,,,,,,,,,,,,,
"3:43:09	10/25/2018	Kathryn	5	1	20	59	Male	R	1	Turn	No	524.3911	Correct	Lamp_ON_Left",,,,,,,,,,,,,,
"3:43:09	10/25/2018	Kathryn	5	1	20	59	Male	R	1	Turn	No	524.3911	Incorrect	Lamp_ON_Left",,,,,,,,,,,,,,
"3:47:16	10/25/2018	Kathryn	5	1	20	59	Male	R	1	Turn	No	771.4349	Correct	Couch_Pillow",,,,,,,,,,,,,,
"3:47:16	10/25/2018	Kathryn	5	1	20	59	Male	R	1	Turn	No	771.4349	Incorrect	Couch_Pillow",,,,,,,,,,,,,,
"3:51:05	10/25/2018	Kathryn	5	1	20	59	Male	R	1	Turn	No	1000.556	Correct	Pineapples",,,,,,,,,,,,,,
"3:51:05	10/25/2018	Kathryn	5	1	20	59	Male	R	1	Turn	No	1000.556	Incorrect	Pineapples",,,,,,,,,,,,,,
"3:54:44	10/25/2018	Kathryn	5	1	20	59	Male	R	1	Turn	No	1219.419	Correct	Toy_Blocks",,,,,,,,,,,,,,
"3:54:44	10/25/2018	Kathryn	5	1	20	59	Male	R	1	Turn	No	1219.419	Incorrect	Toy_Blocks",,,,,,,,,,,,,,
"3:56:58	10/25/2018	Kathryn	5	1	20	59	Male	R	1	Turn	No	1352.619	Correct	Picture_Middle",,,,,,,,,,,,,,
"3:56:58	10/25/2018	Kathryn	5	1	20	59	Male	R	1	Turn	No	1352.619	Incorrect	Picture_Middle",,,,,,,,,,,,,,
"4:01:09	10/25/2018	Kathryn	5	1	20	59	Male	R	1	Turn	No	1604.469	Correct	Mantle_Clock",,,,,,,,,,,,,,
"4:01:09	10/25/2018	Kathryn	5	1	20	59	Male	R	1	Turn	No	1604.469	Incorrect	Mantle_Clock",,,,,,,,,,,,,,
"4:05:19	10/25/2018	Kathryn	5	1	20	59	Male	R	1	Turn	No	1854.594	Correct	Mug",,,,,,,,,,,,,,
"4:05:20	10/25/2018	Kathryn	5	1	20	59	Male	R	1	Turn	No	1854.594	Incorrect	Mug",,,,,,,,,,,,,,
"4:05:32	10/25/2018	Kathryn	5	1	20	59	Male	R	1	Turn	No	1867.595	Correct	Fruit_Bowl",,,,,,,,,,,,,,
"4:05:33	10/25/2018	Kathryn	5	1	20	59	Male	R	1	Turn	No	1867.595	Incorrect	Fruit_Bowl",,,,,,,,,,,,,,
"4:08:55	10/25/2018	Kathryn	5	1	20	59	Male	R	1	Turn	No	2070.504	Correct	Book_Stack",,,,,,,,,,,,,,
"4:08:55	10/25/2018	Kathryn	5	1	20	59	Male	R	1	Turn	No	2070.504	Incorrect	Book_Stack",,,,,,,,,,,,,,
"4:11:45	10/25/2018	Kathryn	5	1	20	59	Male	R	1	Turn	No	2240.409	Correct	Table_Clock",,,,,,,,,,,,,,
"4:11:45	10/25/2018	Kathryn	5	1	20	59	Male	R	1	Turn	No	2240.409	Incorrect	Table_Clock",,,,,,,,,,,,,,
"4:13:13	10/25/2018	Kathryn	5	1	20	59	Male	R	1	Turn	No	2328.58	Correct	Plates_bowls",,,,,,,,,,,,,,
"4:13:13	10/25/2018	Kathryn	5	1	20	59	Male	R	1	Turn	No	2328.58	Incorrect	Plates_bowls",,,,,,,,,,,,,,
"5:15:25	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	31.94249	Incorrect	Wall_new (3)",,,,,,,,,,,,,,
"5:15:25	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	31.94249	Incorrect	Wall_new (3)",,,,,,,,,,,,,,
"5:16:15	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	82.08382	Incorrect	Wall_new (1)",,,,,,,,,,,,,,
"5:16:15	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	82.08382	Incorrect	Wall_new (1)",,,,,,,,,,,,,,
"5:16:53	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	119.5012	Incorrect	Dresser",,,,,,,,,,,,,,
"5:16:53	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	119.5012	Incorrect	Dresser",,,,,,,,,,,,,,
"5:16:59	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	125.245	Incorrect	Teleport_Button",,,,,,,,,,,,,,
"5:16:59	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	0	Incorrect	tree_1_trunk",,,,,,,,,,,,,,
"5:22:08	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	309.8212	Correct	Oval_Rug",,,,,,,,,,,,,,
"5:22:08	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	309.8212	Incorrect	Oval_Rug",,,,,,,,,,,,,,
"5:22:51	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	352.5002	Correct	Lamp_ON_Left",,,,,,,,,,,,,,
"5:22:51	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	352.5002	Incorrect	Lamp_ON_Left",,,,,,,,,,,,,,
"5:26:44	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	585.565	Incorrect	Toy_Blocks",,,,,,,,,,,,,,
"5:26:44	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	585.565	Incorrect	Toy_Blocks",,,,,,,,,,,,,,
"5:26:55	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	596.7792	Incorrect	Wall (2)",,,,,,,,,,,,,,
"5:26:55	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	596.7792	Incorrect	Wall (2)",,,,,,,,,,,,,,
"5:27:08	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	609.436	Correct	Couch_Pillow",,,,,,,,,,,,,,
"5:27:08	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	609.436	Incorrect	Couch_Pillow",,,,,,,,,,,,,,
"5:27:19	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	620.5714	Incorrect	Couch_Pillow",,,,,,,,,,,,,,
"5:27:19	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	620.5714	Incorrect	Couch_Pillow",,,,,,,,,,,,,,
"5:31:20	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	861.252	Incorrect	Yellow_Flowers",,,,,,,,,,,,,,
"5:31:20	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	861.252	Incorrect	Yellow_Flowers",,,,,,,,,,,,,,
"5:31:23	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	863.9545	Incorrect	Yellow_Flowers",,,,,,,,,,,,,,
"5:31:23	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	863.9545	Incorrect	Yellow_Flowers",,,,,,,,,,,,,,
"5:31:29	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	870.188	Incorrect	Yellow_Flowers",,,,,,,,,,,,,,
"5:31:29	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	870.188	Incorrect	Yellow_Flowers",,,,,,,,,,,,,,
"5:32:08	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	909.7166	Correct	Pineapples",,,,,,,,,,,,,,
"5:32:08	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	909.7166	Incorrect	Pineapples",,,,,,,,,,,,,,
"5:36:29	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1170.627	Incorrect	Toy_Blocks",,,,,,,,,,,,,,
"5:36:29	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1170.627	Incorrect	Toy_Blocks",,,,,,,,,,,,,,
"5:37:04	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1205.331	Incorrect	Street_sign",,,,,,,,,,,,,,
"5:37:04	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1205.331	Incorrect	Street_sign",,,,,,,,,,,,,,
"5:37:39	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1240.135	Correct	Plates_bowls",,,,,,,,,,,,,,
"5:37:39	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1240.135	Incorrect	Plates_bowls",,,,,,,,,,,,,,
"5:39:06	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1326.921	Correct	Yellow_Flowers",,,,,,,,,,,,,,
"5:39:06	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1326.921	Incorrect	Yellow_Flowers",,,,,,,,,,,,,,
"5:42:52	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1553.714	Correct	Book_Stack",,,,,,,,,,,,,,
"5:42:52	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1553.714	Incorrect	Book_Stack",,,,,,,,,,,,,,
"5:42:56	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1556.921	Incorrect	Book_Stack",,,,,,,,,,,,,,
"5:42:56	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1556.921	Incorrect	Book_Stack",,,,,,,,,,,,,,
"5:43:26	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1587.349	Incorrect	Mug",,,,,,,,,,,,,,
"5:43:26	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1587.349	Incorrect	Mug",,,,,,,,,,,,,,
"5:44:54	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1675.602	Incorrect	Toy_Blocks",,,,,,,,,,,,,,
"5:44:54	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1675.602	Incorrect	Toy_Blocks",,,,,,,,,,,,,,
"5:46:28	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1769.84	Incorrect	Grass",,,,,,,,,,,,,,
"5:46:28	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1769.84	Incorrect	Grass",,,,,,,,,,,,,,
"5:46:29	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1770.443	Correct	Table_Clock",,,,,,,,,,,,,,
"5:46:29	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1770.443	Incorrect	Table_Clock",,,,,,,,,,,,,,
"5:46:31	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1772.576	Incorrect	Table_Clock",,,,,,,,,,,,,,
"5:46:31	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1772.576	Incorrect	Table_Clock",,,,,,,,,,,,,,
"5:46:32	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1773.851	Incorrect	Table_Clock",,,,,,,,,,,,,,
"5:46:32	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1773.851	Incorrect	Table_Clock",,,,,,,,,,,,,,
"5:46:36	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1777.37	Incorrect	Picture_Right",,,,,,,,,,,,,,
"5:46:36	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1777.37	Incorrect	Picture_Right",,,,,,,,,,,,,,
"5:46:39	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1780.666	Incorrect	COLLIDER",,,,,,,,,,,,,,
"5:46:39	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1780.666	Incorrect	COLLIDER",,,,,,,,,,,,,,
"5:48:29	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1890.36	Incorrect	Grass",,,,,,,,,,,,,,
"5:48:29	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1890.36	Incorrect	Grass",,,,,,,,,,,,,,
"5:48:30	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1891.434	Incorrect	Grass",,,,,,,,,,,,,,
"5:48:30	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1891.434	Incorrect	Grass",,,,,,,,,,,,,,
"5:48:31	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1892.224	Incorrect	Fruit_Bowl",,,,,,,,,,,,,,
"5:48:31	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1892.224	Incorrect	Fruit_Bowl",,,,,,,,,,,,,,
"5:48:31	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1892.895	Incorrect	Fruit_Bowl",,,,,,,,,,,,,,
"5:48:31	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1892.895	Incorrect	Fruit_Bowl",,,,,,,,,,,,,,
"5:48:32	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1893.9	Incorrect	Grass",,,,,,,,,,,,,,
"5:48:32	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1893.9	Incorrect	Grass",,,,,,,,,,,,,,
"5:48:33	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1894.794	Incorrect	Grass",,,,,,,,,,,,,,
"5:48:33	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1894.794	Incorrect	Grass",,,,,,,,,,,,,,
"5:48:34	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1895.385	Incorrect	Grass",,,,,,,,,,,,,,
"5:48:34	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1895.385	Incorrect	Grass",,,,,,,,,,,,,,
"5:48:35	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1896.29	Incorrect	Floor",,,,,,,,,,,,,,
"5:48:35	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1896.29	Incorrect	Floor",,,,,,,,,,,,,,
"5:48:39	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1900.839	Incorrect	Toy_Blocks",,,,,,,,,,,,,,
"5:48:39	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1900.839	Incorrect	Toy_Blocks",,,,,,,,,,,,,,
"5:49:26	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1946.979	Correct	Mug",,,,,,,,,,,,,,
"5:49:26	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1946.979	Incorrect	Mug",,,,,,,,,,,,,,
"5:50:01	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1982.466	Incorrect	Fireplace",,,,,,,,,,,,,,
"5:50:01	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	1982.466	Incorrect	Fireplace",,,,,,,,,,,,,,
"5:50:36	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	2017.505	Incorrect	Rug_collider",,,,,,,,,,,,,,
"5:50:36	10/25/2018	Kathryn	6	1.1	21	59	Male	R	5	Turn	Yes - did another study (social density)	2017.505	Incorrect	Rug_collider",,,,,,,,,,,,,,
1:35:58,10/26/2018,test,,,,,Male,,1,Click,,13.30052,Incorrect,Teleport_Button
1:35:58,10/26/2018,test,,,,,Male,,1,Click,,13.30052,Incorrect,Teleport_Button
1:35:58,10/26/2018,test,,,,,Male,,1,Click,,0,Incorrect,Grass
1:36:05,10/26/2018,test,,,,,Male,,1,Click,,6.504708,Correct,Oval_Rug
1:36:05,10/26/2018,test,,,,,Male,,1,Click,,6.504708,Incorrect,Oval_Rug
1:36:05,10/26/2018,test,,,,,Male,,1,Click,,6.504708,Incorrect,Oval_Rug
1:36:08,10/26/2018,test,,,,,Male,,1,Click,,9.956014,Incorrect,Couch_Pillow
1:36:08,10/26/2018,test,,,,,Male,,1,Click,,9.956014,Incorrect,Couch_Pillow
1:36:08,10/26/2018,test,,,,,Male,,1,Click,,9.956014,Incorrect,Couch_Pillow
1:36:11,10/26/2018,test,,,,,Male,,1,Click,,12.51399,Correct,Lamp_ON_Left
1:36:11,10/26/2018,test,,,,,Male,,1,Click,,12.51399,Incorrect,Lamp_ON_Left
1:36:11,10/26/2018,test,,,,,Male,,1,Click,,12.51399,Incorrect,Lamp_ON_Left
1:36:13,10/26/2018,test,,,,,Male,,1,Click,,15.32819,Correct,Couch_Pillow
1:36:13,10/26/2018,test,,,,,Male,,1,Click,,15.32819,Incorrect,Couch_Pillow
1:36:13,10/26/2018,test,,,,,Male,,1,Click,,15.32819,Incorrect,Couch_Pillow
1:36:18,10/26/2018,test,,,,,Male,,1,Click,,19.70713,Correct,Pineapples
1:36:18,10/26/2018,test,,,,,Male,,1,Click,,19.70713,Incorrect,Pineapples
1:36:18,10/26/2018,test,,,,,Male,,1,Click,,19.70713,Incorrect,Pineapples
1:36:54,10/26/2018,test,,,,,Male,,1,Click,,56.39985,Correct,Toy_Blocks
1:36:54,10/26/2018,test,,,,,Male,,1,Click,,56.39985,Incorrect,Toy_Blocks
1:36:54,10/26/2018,test,,,,,Male,,1,Click,,56.39985,Incorrect,Toy_Blocks
1:37:01,10/26/2018,test,,,,,Male,,1,Click,,63.45802,Correct,Picture_Middle
1:37:01,10/26/2018,test,,,,,Male,,1,Click,,63.45802,Incorrect,Picture_Middle
1:37:01,10/26/2018,test,,,,,Male,,1,Click,,63.45802,Incorrect,Picture_Middle
1:37:40,10/26/2018,test,,,,,Male,,1,,,6.624455,Incorrect,Teleport_Button
1:37:40,10/26/2018,test,,,,,Male,,1,,,0,Incorrect,Grass
1:37:41,10/26/2018,test,,,,,Male,,1,,,1.606958,Correct,Oval_Rug
1:37:41,10/26/2018,test,,,,,Male,,1,,,1.606958,Incorrect,Oval_Rug
1:37:43,10/26/2018,test,,,,,Male,,1,,,3.014572,Correct,Lamp_ON_Left
1:37:43,10/26/2018,test,,,,,Male,,1,,,3.014572,Incorrect,Lamp_ON_Left
1:37:44,10/26/2018,test,,,,,Male,,1,,,4.712963,Correct,Couch_Pillow
1:37:44,10/26/2018,test,,,,,Male,,1,,,4.712963,Incorrect,Couch_Pillow
1:37:45,10/26/2018,test,,,,,Male,,1,,,5.829502,Correct,Pineapples
1:37:45,10/26/2018,test,,,,,Male,,1,,,5.829502,Incorrect,Pineapples
1:38:48,10/26/2018,test,,,,,Male,,1,,,9.449429,Incorrect,Teleport_Button
1:38:48,10/26/2018,test,,,,,Male,,1,,,0,Incorrect,Grass
1:38:49,10/26/2018,test,,,,,Male,,1,,,1.238384,Correct,Oval_Rug
1:38:49,10/26/2018,test,,,,,Male,,1,,,1.238384,Incorrect,Oval_Rug
1:38:51,10/26/2018,test,,,,,Male,,1,,,2.735433,Correct,Lamp_ON_Left
1:38:51,10/26/2018,test,,,,,Male,,1,,,2.735433,Incorrect,Lamp_ON_Left
1:38:52,10/26/2018,test,,,,,Male,,1,,,4.143073,Correct,Couch_Pillow
1:38:52,10/26/2018,test,,,,,Male,,1,,,4.143073,Incorrect,Couch_Pillow
1:38:53,10/26/2018,test,,,,,Male,,1,,,5.37149,Correct,Pineapples
1:38:53,10/26/2018,test,,,,,Male,,1,,,5.37149,Incorrect,Pineapples
1:48:06,10/26/2018,test,,,,,Male,,1,,,11.4497,Incorrect,Teleport_Button
1:48:06,10/26/2018,test,,,,,Male,,1,,,0,Incorrect,Grass
1:48:11,10/26/2018,test,,,,,Male,,1,,,4.425377,Correct,Oval_Rug
1:48:11,10/26/2018,test,,,,,Male,,1,,,4.425377,Incorrect,Oval_Rug
1:48:13,10/26/2018,test,,,,,Male,,1,,,7.251788,Correct,Lamp_ON_Left
1:48:14,10/26/2018,test,,,,,Male,,1,,,7.251788,Incorrect,Lamp_ON_Left
1:48:17,10/26/2018,test,,,,,Male,,1,,,10.35747,Correct,Couch_Pillow
1:48:17,10/26/2018,test,,,,,Male,,1,,,10.35747,Incorrect,Couch_Pillow
1:48:20,10/26/2018,test,,,,,Male,,1,,,13.56269,Correct,Pineapples
1:48:20,10/26/2018,test,,,,,Male,,1,,,13.56269,Incorrect,Pineapples
1:51:33,10/26/2018,test,,,,,Male,,1,,,7.251218,Incorrect,Teleport_Button
1:51:33,10/26/2018,test,,,,,Male,,1,,,0,Incorrect,Grass
1:51:35,10/26/2018,test,,,,,Male,,1,,,2.110076,Correct,Oval_Rug
1:51:35,10/26/2018,test,,,,,Male,,1,,,2.110076,Incorrect,Oval_Rug
1:51:38,10/26/2018,test,,,,,Male,,1,,,4.422189,Correct,Lamp_ON_Left
1:51:38,10/26/2018,test,,,,,Male,,1,,,4.422189,Incorrect,Lamp_ON_Left
1:51:39,10/26/2018,test,,,,,Male,,1,,,6.366266,Correct,Couch_Pillow
1:51:39,10/26/2018,test,,,,,Male,,1,,,6.366266,Incorrect,Couch_Pillow
1:51:40,10/26/2018,test,,,,,Male,,1,,,7.225505,Incorrect,Couch_Pillow
1:51:40,10/26/2018,test,,,,,Male,,1,,,7.225505,Incorrect,Couch_Pillow
1:51:44,10/26/2018,test,,,,,Male,,1,,,10.90047,Correct,Pineapples
1:51:44,10/26/2018,test,,,,,Male,,1,,,10.90047,Incorrect,Pineapples
3:07:22,10/26/2018,Jordan,7,1,19,74,Male,R,1,Turn,,9.004025,Incorrect,Wall_new (1)
3:07:22,10/26/2018,Jordan,7,1,19,74,Male,R,1,Turn,,9.004025,Incorrect,Wall_new (1)
3:07:22,10/26/2018,Jordan,7,1,19,74,Male,R,1,Turn,,9.004025,Incorrect,Wall_new (1)
3:08:32,10/26/2018,Jordan,7,1,19,74,Male,R,1,Turn,,12.43394,Incorrect,Dresser
3:08:32,10/26/2018,Jordan,7,1,19,74,Male,R,1,Turn,,12.43394,Incorrect,Dresser
3:08:32,10/26/2018,Jordan,7,1,19,74,Male,R,1,Turn,,12.43394,Incorrect,Dresser
3:08:32,10/26/2018,Jordan,7,1,19,74,Male,R,1,Turn,,12.43394,Incorrect,Dresser
3:08:54,10/26/2018,Jordan,7,1,19,74,Male,R,1,Turn,,34.62981,Incorrect,Teleport_Button
3:08:54,10/26/2018,Jordan,7,1,19,74,Male,R,1,Turn,,34.62981,Incorrect,Teleport_Button
3:08:54,10/26/2018,Jordan,7,1,19,74,Male,R,1,Turn,,34.62981,Incorrect,Teleport_Button
3:08:54,10/26/2018,Jordan,7,1,19,74,Male,R,1,Turn,,0,Incorrect,Grass
3:09:38,10/26/2018,Jordan,7,1,19,74,Male,R,1,Turn,,44.06433,Correct,Oval_Rug
3:09:38,10/26/2018,Jordan,7,1,19,74,Male,R,1,Turn,,44.06433,Incorrect,Oval_Rug
